月份,市场,平台,功能,进入渗透率,渠道/自然
2026-01-01T00:00:00,英国,Android,Preset,0.09856447622121794,non-Organic
2026-02-01T00:00:00,巴西,Android,Crop,0.039012661258882295,non-Organic
2026-03-01T00:00:00,英国,iOS,Filters,0.21160286298758874,non-Organic
2026-06-01T00:00:00,美国,Android,Dark Circles,0.03852870679382838,non-Organic
2026-03-01T00:00:00,美国,iOS,AI Expand,0.02427333553123554,non-Organic
2026-06-01T00:00:00,巴西,iOS,Background,0.05287760270633511,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Prism,0.008689072753286927,non-Organic
2026-03-01T00:00:00,美国,iOS,Brighten,0.046720577346869775,non-Organic
2026-02-01T00:00:00,英国,iOS,Blur,0.04801997348269764,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Plump,0.10069393569393568,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,AI Replace,0.05873668546365914,non-Organic
2026-05-01T00:00:00,英国,iOS,Bokeh,0.015205830949364443,non-Organic
2026-06-01T00:00:00,巴西,Android,Eye Brighten,0.011289348563195765,non-Organic
2026-04-01T00:00:00,巴西,iOS,Filters,0.28144544890008827,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Crop,0.055539540065345706,non-Organic
2026-01-01T00:00:00,巴西,Android,Relight,0.07669323151438655,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Resize,0.07029640306486112,non-Organic
2026-05-01T00:00:00,巴西,iOS,Concealer,0.024809303121105845,non-Organic
2026-02-01T00:00:00,英国,Android,Glitter,0.07908103592314118,non-Organic
2026-03-01T00:00:00,美国,Android,Relight,0.08415240365394744,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Repair,0.22161256111142624,non-Organic
2026-04-01T00:00:00,巴西,Android,Magic,0.18887636632422983,non-Organic
2026-03-01T00:00:00,墨西哥,Android,AI Retouch,0.1993357692987743,non-Organic
2026-03-01T00:00:00,巴西,iOS,Concealer,0.03556095789463987,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Adjust,0.12906735557470853,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Brighten,0.0146855692003387,non-Organic
2026-01-01T00:00:00,美国,iOS,Hair,0.43765217965254466,non-Organic
2026-02-01T00:00:00,美国,Android,Effects,0.09627776195758082,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Eraser,0.07626500866132578,non-Organic
2026-04-01T00:00:00,美国,iOS,Filters,0.22820119846069614,non-Organic
2026-03-01T00:00:00,英国,Android,AI Image,0.11728701768188053,non-Organic
2026-06-01T00:00:00,美国,iOS,Reshape,0.08460916229648797,non-Organic
2026-05-01T00:00:00,巴西,Android,Contour,0.007691202895717049,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Contour,0.08909774436090226,non-Organic
2026-04-01T00:00:00,巴西,iOS,Concealer,0.020310177211820112,non-Organic
2026-02-01T00:00:00,巴西,Android,AI Expand,0.03802707914824656,non-Organic
2026-02-01T00:00:00,巴西,Android,Stamp,0.011648130066240858,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Expand,0.12726161404732833,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Expression,0.028299620521749353,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Brighten,0.07042857142857142,non-Organic
2026-02-01T00:00:00,英国,Android,AI Image,0.17869945388607236,non-Organic
2026-04-01T00:00:00,巴西,iOS,Skin Tone,0.02629976302335841,non-Organic
2026-01-01T00:00:00,英国,Android,Plump,0.0943151592483308,non-Organic
2026-07-01T00:00:00,美国,Android,Prism,0.010614152586811155,non-Organic
2026-01-01T00:00:00,美国,Android,Details,0.04023295317227158,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Resize,0.022021932507925293,non-Organic
2026-06-01T00:00:00,美国,iOS,Blur,0.021222854613300608,non-Organic
2026-03-01T00:00:00,美国,Android,Dark Circles,0.036125450107163094,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Face Fix,0.12451155684132342,non-Organic
2026-01-01T00:00:00,巴西,Android,AI Tattoo,0.03985004282420529,non-Organic
2026-06-01T00:00:00,美国,iOS,Face,0.2528590494641776,non-Organic
2026-07-01T00:00:00,美国,iOS,AI Retouch,0.23113925045639577,non-Organic
2026-02-01T00:00:00,巴西,iOS,Bokeh,0.043240617382124605,non-Organic
2026-04-01T00:00:00,巴西,iOS,Teeth,0.03624220469644051,non-Organic
2026-02-01T00:00:00,巴西,iOS,Stamp,0.032704563227780446,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Glitter,0.017698748667184325,non-Organic
2026-05-01T00:00:00,美国,Android,AI Replace,0.026885280749757632,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Details,0.0065704831204314584,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Preset,0.05154108528722299,non-Organic
2026-05-01T00:00:00,巴西,iOS,Matte,0.006529941143870837,non-Organic
2026-07-01T00:00:00,英国,iOS,Eye Brighten,0.019796680820333375,non-Organic
2026-04-01T00:00:00,英国,Android,Face,0.33480553978536326,non-Organic
2026-01-01T00:00:00,英国,Android,Eye Brighten,0.06105224181144204,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Contour,0.0067210041218094645,non-Organic
2026-07-01T00:00:00,美国,iOS,Expression,0.02761232836413007,non-Organic
2026-07-01T00:00:00,巴西,iOS,Eraser,0.1353032151039032,non-Organic
2026-05-01T00:00:00,美国,iOS,Eraser,0.08250162241279861,non-Organic
2026-05-01T00:00:00,英国,iOS,Eraser,0.10594280242288469,non-Organic
2026-05-01T00:00:00,美国,Android,AI Retouch,0.2644897942983771,non-Organic
2026-05-01T00:00:00,美国,Android,Expression,0.04807855679464184,non-Organic
2026-04-01T00:00:00,美国,Android,Skin Tone,0.07914029983708404,non-Organic
2026-02-01T00:00:00,美国,iOS,Stamp,0.007657466426851175,non-Organic
2026-03-01T00:00:00,英国,iOS,Effects,0.06399713768923239,non-Organic
2026-06-01T00:00:00,墨西哥,Android,AI Replace,0.009841733847543123,non-Organic
2026-06-01T00:00:00,英国,iOS,Hair,0.17108161034095554,non-Organic
2026-06-01T00:00:00,美国,Android,Face,0.27530428460209616,non-Organic
2026-06-01T00:00:00,巴西,Android,Resize,0.015247550509446301,non-Organic
2026-04-01T00:00:00,巴西,iOS,Relight,0.16525872797167696,non-Organic
2026-01-01T00:00:00,英国,Android,Makeup,0.1484143037830155,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Glowup,0.13786104593649906,non-Organic
2026-07-01T00:00:00,巴西,Android,Mykit,0.022073655502245146,non-Organic
2026-07-01T00:00:00,巴西,iOS,AI Repair,0.04964556794601438,non-Organic
2026-05-01T00:00:00,巴西,iOS,Body,0.06781686613515656,non-Organic
2026-05-01T00:00:00,巴西,Android,Expression,0.030461931319990147,non-Organic
2026-05-01T00:00:00,英国,iOS,AI Tattoo,0.02007142177665369,non-Organic
2026-02-01T00:00:00,英国,Android,Hair,0.22713373562186778,non-Organic
2026-02-01T00:00:00,英国,Android,Body,0.12443149568439818,non-Organic
2026-05-01T00:00:00,英国,Android,Text,0.09415584415584416,non-Organic
2026-04-01T00:00:00,巴西,Android,Acne,0.03511697828799869,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Contour,0.0039338907124318555,non-Organic
2026-05-01T00:00:00,美国,iOS,Matte,0.016440328602374325,non-Organic
2026-05-01T00:00:00,英国,iOS,Reshape,0.14153727235568125,non-Organic
2026-04-01T00:00:00,美国,iOS,Teeth,0.061090966801036456,non-Organic
2026-07-01T00:00:00,英国,iOS,AI Tattoo,0.02460622355310827,non-Organic
2026-05-01T00:00:00,巴西,iOS,Eraser,0.12570742042060024,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Background,0.037609714243071565,non-Organic
2026-04-01T00:00:00,巴西,iOS,Blur,0.020407054594176657,non-Organic
2026-05-01T00:00:00,美国,iOS,Details,0.020904787423343934,non-Organic
2026-04-01T00:00:00,英国,Android,Glowup,0.09843918364717517,non-Organic
2026-06-01T00:00:00,美国,Android,Blur,0.04432379038168532,non-Organic
2026-07-01T00:00:00,巴西,iOS,Dark Circles,0.017582616823685025,non-Organic
2026-04-01T00:00:00,英国,iOS,Face,0.32857498716164846,non-Organic
2026-05-01T00:00:00,美国,iOS,Prism,0.005473849690206312,non-Organic
2026-07-01T00:00:00,巴西,Android,Bokeh,0.017859543653422575,non-Organic
2026-04-01T00:00:00,美国,iOS,Glitter,0.02296886714155992,non-Organic
2026-06-01T00:00:00,英国,iOS,Smooth,0.13523224202338752,non-Organic
2026-02-01T00:00:00,英国,iOS,AI Image,0.10612771569788829,non-Organic
2026-06-01T00:00:00,美国,Android,Preset,0.06441302389858855,non-Organic
2026-07-01T00:00:00,美国,Android,AI Image,0.07526352817432112,non-Organic
2026-04-01T00:00:00,英国,iOS,AI Expand,0.020448942114835975,non-Organic
2026-07-01T00:00:00,美国,iOS,Details,0.014105846747755103,non-Organic
2026-02-01T00:00:00,英国,Android,Smooth,0.117479079680481,non-Organic
2026-01-01T00:00:00,巴西,Android,Mykit,0.024370992148489923,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Effects,0.09133089013578521,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Glitter,0.09353529568707654,non-Organic
2026-01-01T00:00:00,英国,iOS,Background,0.06882417248523377,non-Organic
2026-06-01T00:00:00,英国,Android,Stamp,0.07049512987012987,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Glitter,0.034235475225933724,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Expression,0.042591432919981284,non-Organic
2026-01-01T00:00:00,巴西,iOS,Eye Brighten,0.04129237832263692,non-Organic
2026-03-01T00:00:00,英国,Android,AI Tattoo,0.026503878261808694,non-Organic
2026-03-01T00:00:00,英国,Android,Crop,0.050980804668125004,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Blur,0.06570205223402154,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Face,0.1757896049190918,non-Organic
2026-05-01T00:00:00,美国,iOS,Body,0.11442846741992736,non-Organic
2026-01-01T00:00:00,美国,Android,Reshape,0.08296766370774272,non-Organic
2026-03-01T00:00:00,美国,Android,Mykit,0.04689733487715571,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Hair,0.24107015883276392,non-Organic
2026-01-01T00:00:00,巴西,iOS,Reshape,0.17497135070011907,non-Organic
2026-04-01T00:00:00,墨西哥,Android,AI Repair,0.02694072109250978,non-Organic
2026-07-01T00:00:00,美国,Android,Bokeh,0.015450963194943842,non-Organic
2026-01-01T00:00:00,英国,iOS,Teeth,0.06253458795263273,non-Organic
2026-05-01T00:00:00,巴西,Android,AI Replace,0.007823809656937693,non-Organic
2026-04-01T00:00:00,巴西,iOS,Contour,0.007616584737946597,non-Organic
2026-07-01T00:00:00,巴西,iOS,Expression,0.029143234753487218,non-Organic
2026-05-01T00:00:00,美国,iOS,AI Repair,0.060152199928131346,non-Organic
2026-06-01T00:00:00,墨西哥,Android,AI Tattoo,0.04128844940884461,non-Organic
2026-07-01T00:00:00,美国,iOS,Body,0.11312575188780205,non-Organic
2026-07-01T00:00:00,美国,iOS,AI Repair,0.0455837584243987,non-Organic
2026-06-01T00:00:00,美国,iOS,AI Expand,0.011194245439399548,non-Organic
2026-04-01T00:00:00,英国,iOS,Concealer,0.07564037313498292,non-Organic
2026-06-01T00:00:00,巴西,iOS,Face,0.2154954395209579,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Dark Circles,0.01743287120479165,non-Organic
2026-05-01T00:00:00,美国,Android,Dark Circles,0.03864929406039405,non-Organic
2026-07-01T00:00:00,巴西,iOS,Body,0.07636871976290743,non-Organic
2026-07-01T00:00:00,巴西,iOS,Matte,0.006026567347473922,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Eraser,0.06467736010833483,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Preset,0.051138090017271036,non-Organic
2026-04-01T00:00:00,美国,iOS,Concealer,0.05831352130191501,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Face,0.19016119871783108,non-Organic
2026-05-01T00:00:00,美国,iOS,Dark Circles,0.029202736087477796,non-Organic
2026-03-01T00:00:00,美国,Android,Eye Brighten,0.034001858722028676,non-Organic
2026-01-01T00:00:00,美国,iOS,Reshape,0.09163903923366444,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,AI Replace,0.015302327133673152,non-Organic
2026-02-01T00:00:00,英国,Android,AI Repair,0.1041823483779477,non-Organic
2026-07-01T00:00:00,巴西,iOS,Prism,0.0077830699306446205,non-Organic
2026-05-01T00:00:00,英国,Android,Adjust,0.10453082484255366,non-Organic
2026-06-01T00:00:00,英国,iOS,Bokeh,0.011722912259428328,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Contour,0.10130775657091447,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Resize,0.10424524867844706,non-Organic
2026-02-01T00:00:00,英国,iOS,Filters,0.22671777805535664,non-Organic
2026-05-01T00:00:00,美国,iOS,AI Image,0.07219518441018577,non-Organic
2026-06-01T00:00:00,美国,iOS,Resize,0.032445097064600095,non-Organic
2026-05-01T00:00:00,巴西,iOS,Dark Circles,0.015369231557211607,non-Organic
2026-04-01T00:00:00,英国,iOS,Preset,0.06537825697453685,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Eye Brighten,0.015833391243513812,non-Organic
2026-02-01T00:00:00,美国,Android,Face,0.29158987281203513,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Background,0.13520244586866945,non-Organic
2026-04-01T00:00:00,美国,iOS,Contour,0.02205815047404381,non-Organic
2026-02-01T00:00:00,巴西,Android,Hair,0.245910768525862,non-Organic
2026-02-01T00:00:00,英国,Android,AI Replace,0.08483957715639863,non-Organic
2026-05-01T00:00:00,美国,Android,Matte,0.02575251342193974,non-Organic
2026-06-01T00:00:00,英国,iOS,Filters,0.3224520233944603,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Skin Tone,0.05432560751166556,non-Organic
2026-02-01T00:00:00,美国,iOS,Smooth,0.10775069452151012,non-Organic
2026-07-01T00:00:00,美国,Android,Smooth,0.11922954956667763,non-Organic
2026-05-01T00:00:00,英国,iOS,Effects,0.08365979958151018,non-Organic
2026-03-01T00:00:00,美国,Android,Plump,0.04665168128939814,non-Organic
2026-02-01T00:00:00,美国,iOS,Bokeh,0.00891611551797844,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Bokeh,0.0864084249084249,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Body,0.1759562359239301,non-Organic
2026-01-01T00:00:00,巴西,Android,Details,0.009408719126571667,non-Organic
2026-05-01T00:00:00,巴西,Android,AI Retouch,0.2267225133197021,non-Organic
2026-07-01T00:00:00,英国,iOS,Crop,0.03117536956930243,non-Organic
2026-04-01T00:00:00,巴西,Android,Teeth,0.04080237710018543,non-Organic
2026-06-01T00:00:00,巴西,iOS,Preset,0.05636278983395699,non-Organic
2026-04-01T00:00:00,英国,iOS,Blur,0.047439209866790365,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Glitter,0.07611263736263736,non-Organic
2026-07-01T00:00:00,巴西,iOS,Muscle,0.03008808885368947,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Effects,0.04947400002725509,non-Organic
2026-06-01T00:00:00,美国,iOS,Brighten,0.03814878691241786,non-Organic
2026-06-01T00:00:00,巴西,iOS,Resize,0.011337256376775205,non-Organic
2026-07-01T00:00:00,英国,iOS,Expression,0.030242317720042204,non-Organic
2026-03-01T00:00:00,美国,iOS,Adjust,0.059961352496698844,non-Organic
2026-07-01T00:00:00,英国,iOS,Text,0.011715340133477602,non-Organic
2026-02-01T00:00:00,英国,Android,Dark Circles,0.06205096550813785,non-Organic
2026-06-01T00:00:00,英国,iOS,Stamp,0.00830432885732817,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Adjust,0.04164340719226782,non-Organic
2026-05-01T00:00:00,英国,Android,Crop,0.10427467789127866,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Expression,0.09186230436230436,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Relight,0.0273567766383445,non-Organic
2026-03-01T00:00:00,英国,iOS,Background,0.0582957987445108,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Crop,0.08143261874829276,non-Organic
2026-03-01T00:00:00,巴西,iOS,Mykit,0.04214152815171398,non-Organic
2026-04-01T00:00:00,英国,Android,Preset,0.06867306259468209,non-Organic
2026-06-01T00:00:00,巴西,Android,Preset,0.04867751111428019,non-Organic
2026-01-01T00:00:00,美国,iOS,Text,0.012840564648974347,non-Organic
2026-03-01T00:00:00,英国,iOS,Eye Brighten,0.035886991069410824,non-Organic
2026-03-01T00:00:00,巴西,iOS,Adjust,0.05624791383121405,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Blur,0.031100562291637837,non-Organic
2026-03-01T00:00:00,墨西哥,Android,AI Expand,0.04163213739781909,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Resize,0.07864736488067355,non-Organic
2026-02-01T00:00:00,英国,iOS,Bokeh,0.013706553251857986,non-Organic
2026-05-01T00:00:00,美国,iOS,AI Replace,0.011689511727213608,non-Organic
2026-03-01T00:00:00,巴西,Android,Eraser,0.07557540178955305,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Glowup,0.05190364792551053,non-Organic
2026-05-01T00:00:00,英国,iOS,Eye Brighten,0.03135927368493521,non-Organic
2026-01-01T00:00:00,美国,iOS,AI Tattoo,0.03191820047002202,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Text,0.08031306857393815,non-Organic
2026-03-01T00:00:00,美国,Android,Details,0.04139745638721829,non-Organic
2026-05-01T00:00:00,美国,iOS,AI Retouch,0.2683681146259901,non-Organic
2026-07-01T00:00:00,巴西,iOS,AI Retouch,0.24226512071909606,non-Organic
2026-01-01T00:00:00,英国,Android,AI Tattoo,0.08182325274980987,non-Organic
2026-05-01T00:00:00,英国,Android,Reshape,0.12186298292654148,non-Organic
2026-06-01T00:00:00,巴西,Android,Glowup,0.04843744959166642,non-Organic
2026-04-01T00:00:00,英国,iOS,Relight,0.14987084457824462,non-Organic
2026-02-01T00:00:00,英国,iOS,AI Repair,0.04259076741377936,non-Organic
2026-04-01T00:00:00,英国,Android,AI Expand,0.03187188500614719,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Blur,0.006208427309886846,non-Organic
2026-07-01T00:00:00,美国,Android,AI Replace,0.023662813760503193,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Glowup,0.0658342980756055,non-Organic
2026-06-01T00:00:00,美国,iOS,Concealer,0.04377439343949843,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Brighten,0.02870579740094727,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Makeup,0.09107246118634674,non-Organic
2026-05-01T00:00:00,巴西,Android,Body,0.05782611716566504,non-Organic
2026-05-01T00:00:00,美国,Android,Eraser,0.1041707848079369,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Plump,0.043364638056820295,non-Organic
2026-07-01T00:00:00,英国,Android,Details,0.04915529564652371,non-Organic
2026-01-01T00:00:00,美国,Android,Adjust,0.07141981337097507,non-Organic
2026-01-01T00:00:00,英国,iOS,Makeup,0.17461675437415564,non-Organic
2026-07-01T00:00:00,美国,Android,Dark Circles,0.026861284002438306,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Body,0.14173770204806693,non-Organic
2026-07-01T00:00:00,英国,Android,Expression,0.07388517656133771,non-Organic
2026-05-01T00:00:00,英国,Android,Body,0.12111480906658588,non-Organic
2026-06-01T00:00:00,巴西,Android,Glitter,0.021177177692288437,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Blur,0.08095238095238094,non-Organic
2026-02-01T00:00:00,英国,Android,Magic,0.23587882260052884,non-Organic
2026-06-01T00:00:00,巴西,Android,Brighten,0.02486210361363876,non-Organic
2026-03-01T00:00:00,美国,Android,Adjust,0.08050096059243422,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,AI Retouch,0.2547452957354182,non-Organic
2026-06-01T00:00:00,英国,Android,Blur,0.07330790976265114,non-Organic
2026-07-01T00:00:00,美国,Android,AI Repair,0.07629245913943682,non-Organic
2026-07-01T00:00:00,巴西,Android,Expression,0.03418934418668832,non-Organic
2026-07-01T00:00:00,美国,iOS,Mykit,0.02029230135900411,non-Organic
2026-03-01T00:00:00,英国,iOS,Plump,0.05331178187366478,non-Organic
2026-01-01T00:00:00,巴西,Android,Eye Brighten,0.012394021443372236,non-Organic
2026-07-01T00:00:00,巴西,Android,Matte,0.007917038031514416,non-Organic
2026-06-01T00:00:00,巴西,iOS,Blur,0.023516708104472032,non-Organic
2026-02-01T00:00:00,墨西哥,Android,AI Tattoo,0.022206134482443202,non-Organic
2026-03-01T00:00:00,巴西,Android,Adjust,0.0565106850065604,non-Organic
2026-06-01T00:00:00,巴西,iOS,Glowup,0.04755469057817953,non-Organic
2026-02-01T00:00:00,英国,iOS,Prism,0.008439745714089172,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Acne,0.12074422753157632,non-Organic
