层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.英国,英国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,351199.0,324145.0,321686.0,294324.0,310149.0,352259.0,320955.0,423465.0,333509.0,366243.0,379700.0,375040.0,368350.0,353380.0,27054.0,8.346265,27054.0,11.23869,0.468457
1.英国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,45771.0,41068.0,41366.0,32278.0,36572.0,47613.0,37642.0,34934.0,17049.0,21283.0,22653.0,26737.0,25799.0,23480.0,4703.0,11.451739,4703.0,1.953706,0.081435
1.英国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,12285.0,13215.0,14519.0,8266.0,9509.0,11701.0,8451.0,1746.0,7311.0,9205.0,9988.0,11757.0,9968.0,9736.0,-930.0,-7.037457,-930.0,-0.386338,-0.016104
1.英国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,33486.0,27853.0,26847.0,24012.0,27063.0,35912.0,29191.0,33188.0,9738.0,12078.0,12665.0,14980.0,15831.0,13744.0,5633.0,20.224033,5633.0,2.340044,0.097539
1.英国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,305428.0,283077.0,280320.0,262046.0,273577.0,304646.0,283313.0,388531.0,316460.0,344960.0,357047.0,348303.0,342551.0,329900.0,22351.0,7.895732,22351.0,9.284984,0.387021
1.英属印度洋领地,英属印度洋领地MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2.0,1.0,,,2.0,1.0,,,1.0,1.0,3.0,,3.0,2.0,1.0,100.0,1.0,0.000415,1.7e-05
1.英属印度洋领地.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.英属印度洋领地.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.英属印度洋领地.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.英属印度洋领地.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.英属维尔京群岛,英属维尔京群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,153.0,137.0,148.0,112.0,128.0,138.0,103.0,103.0,63.0,97.0,155.0,125.0,8070.0,221.0,16.0,11.678832,16.0,0.006647,0.000277
1.英属维尔京群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,28.0,9.0,11.0,5.0,14.0,9.0,9.0,10.0,3.0,8.0,8.0,6.0,554.0,17.0,19.0,211.111111,19.0,0.007893,0.000329
1.英属维尔京群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,83.0,2.0,,,,,
1.英属维尔京群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,24.0,9.0,10.0,5.0,13.0,8.0,9.0,10.0,3.0,7.0,6.0,4.0,471.0,15.0,15.0,166.666667,15.0,0.006231,0.00026
1.英属维尔京群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,125.0,128.0,137.0,107.0,114.0,129.0,94.0,93.0,60.0,89.0,147.0,119.0,7516.0,204.0,-3.0,-2.34375,-3.0,-0.001246,-5.2e-05
1.荷兰,荷兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,129073.0,124555.0,124232.0,112841.0,118282.0,115058.0,102220.0,101483.0,76630.0,83361.0,83368.0,64673.0,57223.0,53481.0,4518.0,3.627313,4518.0,1.876854,0.078232
1.荷兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,14117.0,18215.0,9578.0,8723.0,10616.0,11090.0,10611.0,8071.0,3864.0,4409.0,4208.0,3728.0,3405.0,2930.0,-4098.0,-22.497941,-4098.0,-1.702379,-0.070959
1.荷兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,272.0,283.0,288.0,249.0,309.0,299.0,184.0,645.0,2151.0,2203.0,2018.0,1596.0,1268.0,1029.0,-11.0,-3.886926,-11.0,-0.00457,-0.00019
1.荷兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,13845.0,17932.0,9290.0,8474.0,10307.0,10791.0,10427.0,7426.0,1713.0,2206.0,2190.0,2132.0,2137.0,1901.0,-4087.0,-22.791657,-4087.0,-1.697809,-0.070769
1.荷兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,114956.0,106340.0,114654.0,104118.0,107666.0,103968.0,91609.0,93412.0,72766.0,78952.0,79160.0,60945.0,53818.0,50551.0,8616.0,8.102313,8616.0,3.579232,0.149191
1.荷兰加勒比,荷兰加勒比MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,78.0,94.0,81.0,61.0,84.0,72.0,68.0,56.0,,,,,,,-16.0,-17.021277,-16.0,-0.006647,-0.000277
1.荷兰加勒比.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8.0,19.0,12.0,8.0,12.0,10.0,9.0,11.0,,,,,,,-11.0,-57.894737,-11.0,-0.00457,-0.00019
1.荷兰加勒比.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,1.0,2.0,,,,,,,,,,,,,,,
1.荷兰加勒比.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,8.0,19.0,11.0,6.0,12.0,10.0,9.0,11.0,,,,,,,-11.0,-57.894737,-11.0,-0.00457,-0.00019
1.荷兰加勒比.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,70.0,75.0,69.0,53.0,72.0,62.0,59.0,45.0,,,,,,,-5.0,-6.666667,-5.0,-0.002077,-8.7e-05
1.荷属圣马丁,荷属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,373.0,321.0,361.0,283.0,307.0,275.0,156.0,156.0,184.0,318.0,357.0,336.0,350.0,275.0,52.0,16.199377,52.0,0.021602,0.0009
1.荷属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,41.0,28.0,33.0,18.0,14.0,24.0,9.0,8.0,9.0,10.0,15.0,12.0,23.0,15.0,13.0,46.428571,13.0,0.0054,0.000225
1.荷属圣马丁.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,6.0,1.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,,3.0,2.0,4.0,2.0,5.0,500.0,5.0,0.002077,8.7e-05
1.荷属圣马丁.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,35.0,27.0,27.0,14.0,12.0,20.0,8.0,7.0,8.0,10.0,12.0,10.0,19.0,13.0,8.0,29.62963,8.0,0.003323,0.000139
1.荷属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,332.0,293.0,328.0,265.0,293.0,251.0,147.0,148.0,175.0,308.0,342.0,324.0,327.0,260.0,39.0,13.31058,39.0,0.016201,0.000675
1.荷属安的列斯,荷属安的列斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3.0,9.0,9.0,7.0,16.0,10.0,13.0,48.0,84.0,78.0,102.0,89.0,97.0,61.0,-6.0,-66.666667,-6.0,-0.002493,-0.000104
1.荷属安的列斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,1.0,,,,,,1.0,3.0,8.0,10.0,2.0,7.0,4.0,,,,,
1.荷属安的列斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,2.0,,,2.0,,,,,,
1.荷属安的列斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,1.0,,,,,,1.0,3.0,6.0,10.0,2.0,5.0,4.0,,,,,
1.荷属安的列斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,8.0,,,,,,47.0,81.0,70.0,92.0,87.0,90.0,57.0,,,,,
1.莫桑比克,莫桑比克MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6064.0,6032.0,5951.0,5274.0,5883.0,5927.0,5732.0,7044.0,6838.0,6773.0,6610.0,6208.0,6230.0,6010.0,32.0,0.530504,32.0,0.013293,0.000554
1.莫桑比克.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1086.0,1030.0,1077.0,878.0,1008.0,1162.0,975.0,1146.0,1299.0,1311.0,1380.0,1261.0,1199.0,1162.0,56.0,5.436893,56.0,0.023263,0.00097
1.莫桑比克.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,17.0,19.0,11.0,13.0,11.0,14.0,9.0,21.0,43.0,65.0,65.0,51.0,73.0,39.0,-2.0,-10.526316,-2.0,-0.000831,-3.5e-05
1.莫桑比克.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1069.0,1011.0,1066.0,865.0,997.0,1148.0,966.0,1125.0,1256.0,1246.0,1315.0,1210.0,1126.0,1123.0,58.0,5.736894,58.0,0.024094,0.001004
1.莫桑比克.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4978.0,5002.0,4874.0,4396.0,4875.0,4765.0,4757.0,5898.0,5539.0,5462.0,5230.0,4947.0,5031.0,4848.0,-24.0,-0.479808,-24.0,-0.00997,-0.000416
1.莱索托,莱索托MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,102.0,103.0,108.0,134.0,131.0,144.0,116.0,173.0,144.0,151.0,154.0,165.0,152.0,188.0,-1.0,-0.970874,-1.0,-0.000415,-1.7e-05
1.莱索托.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12.0,10.0,17.0,23.0,19.0,17.0,15.0,14.0,22.0,14.0,18.0,15.0,10.0,10.0,2.0,20.0,2.0,0.000831,3.5e-05
1.莱索托.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,3.0,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,
1.莱索托.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12.0,10.0,14.0,23.0,18.0,17.0,14.0,14.0,21.0,14.0,16.0,15.0,9.0,9.0,2.0,20.0,2.0,0.000831,3.5e-05
1.莱索托.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,90.0,93.0,91.0,111.0,112.0,127.0,101.0,159.0,122.0,137.0,136.0,150.0,142.0,178.0,-3.0,-3.225806,-3.0,-0.001246,-5.2e-05
1.菲律宾,菲律宾MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,52782.0,50492.0,49432.0,48255.0,53647.0,57472.0,51560.0,66454.0,58265.0,62660.0,65802.0,67686.0,70535.0,69839.0,2290.0,4.535372,2290.0,0.951305,0.039653
1.菲律宾.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12518.0,10925.0,9581.0,8783.0,10194.0,11591.0,8281.0,8424.0,7582.0,8502.0,10853.0,12110.0,12895.0,12883.0,1593.0,14.581236,1593.0,0.661759,0.027584
1.菲律宾.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,453.0,748.0,741.0,618.0,567.0,562.0,307.0,167.0,711.0,710.0,750.0,593.0,605.0,609.0,-295.0,-39.438503,-295.0,-0.122548,-0.005108
1.菲律宾.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12065.0,10177.0,8840.0,8165.0,9627.0,11029.0,7974.0,8257.0,6871.0,7792.0,10103.0,11517.0,12290.0,12274.0,1888.0,18.551636,1888.0,0.784307,0.032692
1.菲律宾.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,40264.0,39567.0,39851.0,39472.0,43453.0,45881.0,43279.0,58030.0,50683.0,54158.0,54949.0,55576.0,57640.0,56956.0,697.0,1.761569,697.0,0.289546,0.012069
1.萨尔瓦多,萨尔瓦多MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3465.0,3577.0,3656.0,3509.0,4038.0,4162.0,3914.0,5241.0,4101.0,4363.0,4222.0,4204.0,4442.0,4494.0,-112.0,-3.131115,-112.0,-0.046527,-0.001939
1.萨尔瓦多.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,537.0,517.0,538.0,443.0,599.0,660.0,580.0,540.0,430.0,542.0,424.0,408.0,440.0,427.0,20.0,3.868472,20.0,0.008308,0.000346
1.萨尔瓦多.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,93.0,98.0,109.0,88.0,100.0,66.0,44.0,23.0,86.0,82.0,63.0,61.0,59.0,85.0,-5.0,-5.102041,-5.0,-0.002077,-8.7e-05
1.萨尔瓦多.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,444.0,419.0,429.0,355.0,499.0,594.0,536.0,517.0,344.0,460.0,361.0,347.0,381.0,342.0,25.0,5.966587,25.0,0.010385,0.000433
1.萨尔瓦多.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2928.0,3060.0,3118.0,3066.0,3439.0,3502.0,3334.0,4701.0,3671.0,3821.0,3798.0,3796.0,4002.0,4067.0,-132.0,-4.313725,-132.0,-0.054835,-0.002286
1.萨摩亚,萨摩亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,45.0,39.0,28.0,29.0,57.0,54.0,38.0,60.0,54.0,50.0,59.0,47.0,49.0,51.0,6.0,15.384615,6.0,0.002493,0.000104
1.萨摩亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12.0,9.0,6.0,8.0,5.0,7.0,2.0,8.0,4.0,4.0,6.0,3.0,5.0,3.0,3.0,33.333333,3.0,0.001246,5.2e-05
1.萨摩亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,200.0,2.0,0.000831,3.5e-05
1.萨摩亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,9.0,8.0,5.0,7.0,5.0,6.0,2.0,7.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,12.5,1.0,0.000415,1.7e-05
1.萨摩亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,33.0,30.0,22.0,21.0,52.0,47.0,36.0,52.0,50.0,46.0,53.0,44.0,44.0,48.0,3.0,10.0,3.0,0.001246,5.2e-05
1.葡萄牙,葡萄牙MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,49965.0,47820.0,46170.0,42830.0,46059.0,49365.0,46413.0,65048.0,54796.0,63157.0,61376.0,60341.0,58004.0,54527.0,2145.0,4.485571,2145.0,0.891069,0.037142
1.葡萄牙.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5159.0,5175.0,4659.0,4137.0,5411.0,5828.0,4850.0,3974.0,2225.0,3149.0,2818.0,2818.0,2943.0,2710.0,-16.0,-0.309179,-16.0,-0.006647,-0.000277
1.葡萄牙.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,276.0,288.0,255.0,258.0,225.0,208.0,119.0,55.0,186.0,224.0,200.0,181.0,201.0,172.0,-12.0,-4.166667,-12.0,-0.004985,-0.000208
1.葡萄牙.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,4883.0,4887.0,4404.0,3879.0,5186.0,5620.0,4731.0,3919.0,2039.0,2925.0,2618.0,2637.0,2742.0,2538.0,-4.0,-0.08185,-4.0,-0.001662,-6.9e-05
1.葡萄牙.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,44806.0,42645.0,41511.0,38693.0,40648.0,43537.0,41563.0,61074.0,52571.0,60008.0,58558.0,57523.0,55061.0,51817.0,2161.0,5.067417,2161.0,0.897716,0.037419
1.蒙古,蒙古MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,657.0,599.0,639.0,633.0,713.0,867.0,896.0,1130.0,992.0,1111.0,1215.0,1109.0,1191.0,1072.0,58.0,9.682805,58.0,0.024094,0.001004
1.蒙古.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,166.0,139.0,127.0,130.0,165.0,213.0,260.0,260.0,195.0,221.0,253.0,191.0,189.0,157.0,27.0,19.42446,27.0,0.011216,0.000468
1.蒙古.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,7.0,12.0,11.0,11.0,11.0,13.0,25.0,9.0,16.0,13.0,11.0,15.0,10.0,12.0,-5.0,-41.666667,-5.0,-0.002077,-8.7e-05
1.蒙古.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,159.0,127.0,116.0,119.0,154.0,200.0,235.0,251.0,179.0,208.0,242.0,176.0,179.0,145.0,32.0,25.19685,32.0,0.013293,0.000554
1.蒙古.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,491.0,460.0,512.0,503.0,548.0,654.0,636.0,870.0,797.0,890.0,962.0,918.0,1002.0,915.0,31.0,6.73913,31.0,0.012878,0.000537
1.蒙塞拉特岛,蒙塞拉特岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1.0,1.0,4.0,1.0,1.0,6.0,3.0,3.0,5.0,7.0,7.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
1.蒙塞拉特岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,
1.蒙塞拉特岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.蒙塞拉特岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,
1.蒙塞拉特岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,2.0,,4.0,6.0,,,,7.0,,,,,
1.西班牙,西班牙MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,80168.0,75061.0,69224.0,60536.0,60675.0,60404.0,57780.0,80807.0,73983.0,88216.0,87241.0,82570.0,75032.0,67655.0,5107.0,6.8038,5107.0,2.121534,0.088431
1.西班牙.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12316.0,14536.0,15313.0,12045.0,10523.0,7959.0,7257.0,6928.0,4824.0,7333.0,6390.0,5750.0,5866.0,4997.0,-2220.0,-15.272427,-2220.0,-0.922226,-0.038441
1.西班牙.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2895.0,5377.0,7345.0,5562.0,3033.0,931.0,514.0,246.0,891.0,921.0,761.0,732.0,727.0,636.0,-2482.0,-46.159569,-2482.0,-1.031065,-0.042977
1.西班牙.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,9421.0,9159.0,7968.0,6483.0,7490.0,7028.0,6743.0,6682.0,3933.0,6412.0,5629.0,5018.0,5139.0,4361.0,262.0,2.860574,262.0,0.108839,0.004537
1.西班牙.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,67852.0,60525.0,53911.0,48491.0,50152.0,52445.0,50523.0,73879.0,69159.0,80883.0,80851.0,76820.0,69166.0,62658.0,7327.0,12.105741,7327.0,3.04376,0.126871
1.诺福克岛,诺福克岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,1.0,2.0,2.0,7.0,3.0,2.0,1.0,1.0,4.0,3.0,,1.0,2.0,,,,,
1.诺福克岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.诺福克岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.诺福克岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.诺福克岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.贝宁,贝宁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2494.0,1316.0,597.0,569.0,673.0,668.0,671.0,814.0,785.0,837.0,825.0,867.0,878.0,849.0,1178.0,89.513678,1178.0,0.489361,0.020398
1.贝宁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1562.0,855.0,134.0,132.0,134.0,115.0,139.0,177.0,116.0,166.0,152.0,143.0,112.0,116.0,707.0,82.690058,707.0,0.2937,0.012242
1.贝宁.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,15.0,11.0,7.0,6.0,1.0,3.0,4.0,2.0,8.0,5.0,6.0,8.0,6.0,12.0,4.0,36.363636,4.0,0.001662,6.9e-05
1.贝宁.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1547.0,844.0,127.0,126.0,133.0,112.0,135.0,175.0,108.0,161.0,146.0,135.0,106.0,104.0,703.0,83.293839,703.0,0.292038,0.012173
1.贝宁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,932.0,461.0,463.0,437.0,539.0,553.0,532.0,637.0,669.0,671.0,673.0,724.0,766.0,733.0,471.0,102.169197,471.0,0.195661,0.008156
1.赞比亚,赞比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1578.0,1518.0,1514.0,1543.0,1712.0,1758.0,1693.0,2149.0,1864.0,1937.0,1977.0,2035.0,2109.0,2149.0,60.0,3.952569,60.0,0.024925,0.001039
1.赞比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,329.0,249.0,236.0,268.0,278.0,282.0,247.0,331.0,214.0,277.0,260.0,205.0,227.0,223.0,80.0,32.128514,80.0,0.033233,0.001385
1.赞比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,13.0,7.0,15.0,9.0,9.0,9.0,2.0,2.0,20.0,20.0,19.0,13.0,22.0,23.0,6.0,85.714286,6.0,0.002493,0.000104
1.赞比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,316.0,242.0,221.0,259.0,269.0,273.0,245.0,329.0,194.0,257.0,241.0,192.0,205.0,200.0,74.0,30.578512,74.0,0.030741,0.001281
1.赞比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1249.0,1269.0,1278.0,1275.0,1434.0,1476.0,1446.0,1818.0,1650.0,1660.0,1717.0,1830.0,1882.0,1926.0,-20.0,-1.576044,-20.0,-0.008308,-0.000346
1.赤道几内亚,赤道几内亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,123.0,109.0,105.0,110.0,141.0,144.0,154.0,213.0,191.0,203.0,197.0,195.0,245.0,260.0,14.0,12.844037,14.0,0.005816,0.000242
1.赤道几内亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,29.0,19.0,21.0,11.0,26.0,20.0,21.0,34.0,34.0,25.0,31.0,14.0,38.0,24.0,10.0,52.631579,10.0,0.004154,0.000173
1.赤道几内亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,3.0,2.0,,,,,
1.赤道几内亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,29.0,18.0,21.0,10.0,25.0,19.0,20.0,34.0,30.0,24.0,30.0,14.0,35.0,22.0,11.0,61.111111,11.0,0.00457,0.00019
